frame_id,execution_order,baseline_preprocess_ms,baseline_inference_ms,baseline_postprocess_ms,baseline_pipeline_ms,baseline_steering_error,baseline_steering_cmd,baseline_lane_pixels,baseline_valid,rtl_preprocess_ms,rtl_inference_ms,rtl_postprocess_ms,rtl_pipeline_ms,rtl_steering_error,rtl_steering_cmd,rtl_lane_pixels,rtl_valid,steering_error_abs_diff,steering_cmd_abs_diff,rtl_copy_ms,rtl_compute_ms
1727,rtl->baseline,5.578622,14.61653,8.608226,28.84676,0.040625,0.014322423,56167,True,5.626864,14.390788,6.633539,26.696614,0.5234375,0.110801953,11803,True,0.4828125,0.09647953,0.36387,6.10643
1728,baseline->rtl,5.636895,14.736537,7.699057,28.123791,0.06875,0.022416469,56370,True,5.905569,14.595029,6.64337,27.183041,0.5546875,0.120258281,11888,True,0.4859375,0.097841812,0.37673,6.10335
1729,rtl->baseline,5.54281,14.380637,7.693176,27.663506,0.06875,0.017216588,56323,True,5.631724,14.399069,6.632969,26.709815,0.5546875,0.114665812,11847,True,0.4859375,0.097449224,0.36533,6.103971
1730,baseline->rtl,5.572571,14.374568,7.561179,27.559851,0.06875,0.015136635,55856,True,5.565561,14.380208,6.899343,26.883654,0.5546875,0.112428825,11813,True,0.4859375,0.09729219,0.360889,6.372835
1731,rtl->baseline,5.672087,14.690035,7.970801,28.427398,0.090625,0.023492154,55250,True,5.581952,14.271592,6.83474,26.733656,0.578125,0.12137778,11620,True,0.4875,0.097885626,0.36476,6.289421
1732,baseline->rtl,5.610294,14.350946,7.553869,27.567401,0.090625,0.020271862,55171,True,5.618484,14.362117,6.938725,26.957418,0.578125,0.117926112,11620,True,0.4875,0.09765425,0.403002,6.372775
1733,rtl->baseline,5.633505,14.324525,7.57645,27.580582,0.090625,0.018983745,55272,True,5.623204,14.400369,6.638369,26.710795,0.578125,0.116545445,11646,True,0.4875,0.0975617,0.36551,6.109531
1734,baseline->rtl,5.625234,14.323935,7.671505,27.673048,0.115625,0.028968498,54650,True,5.655786,14.325585,6.632239,26.653282,0.59375,0.122555678,11579,True,0.478125,0.09358718,0.36901,6.10154
1735,rtl->baseline,5.55617,14.237358,7.710705,27.551615,0.115625,0.025462399,54558,True,5.55208,14.430381,6.903633,26.932857,0.59375,0.120272271,11547,True,0.478125,0.094809872,0.36634,6.372485
1736,baseline->rtl,5.601612,14.336822,7.668163,27.661889,0.115625,0.02405996,54657,True,5.718078,14.533792,6.640328,26.93363,0.59375,0.119358908,11652,True,0.478125,0.095298948,0.37569,6.100518
1737,rtl->baseline,5.641334,14.276048,7.681154,27.644908,0.14375,0.035311484,55817,True,5.673305,14.515732,6.654448,26.891828,0.625,0.132118563,11795,True,0.48125,0.096807079,0.36354,6.102109
1738,baseline->rtl,5.589411,14.330851,7.730387,27.704312,0.14375,0.031374594,55733,True,5.557799,14.325141,6.629947,26.551599,0.625,0.127847425,11766,True,0.48125,0.096472831,0.366419,6.099949
1739,rtl->baseline,5.718518,14.316031,7.750878,27.831358,0.14375,0.029799837,55969,True,5.58061,14.982276,6.647028,27.255077,0.625,0.12613897,11832,True,0.48125,0.096339133,0.356469,6.12706
1740,baseline->rtl,5.591571,14.538173,7.731946,27.913884,0.175,0.042294935,55941,True,5.5656,14.368803,6.902462,26.875447,0.640625,0.132018088,11692,True,0.465625,0.089723153,0.36973,6.369453
1741,rtl->baseline,5.557369,14.582615,7.952548,28.135605,0.175,0.037917974,55657,True,5.590771,14.376135,6.645458,26.659726,0.640625,0.129682235,11676,True,0.465625,0.091764261,0.36281,6.11965
1742,baseline->rtl,5.57173,14.370474,7.747327,27.740454,0.171875,0.03485469,55831,True,5.580781,14.408365,6.638898,26.665536,0.640625,0.128747894,11679,True,0.46875,0.093893204,0.36993,6.106618
1743,rtl->baseline,5.5812,14.334672,7.685204,27.646519,0.225,0.056879376,56152,True,5.56056,14.414186,6.639707,26.661795,0.546875,0.088999158,11778,True,0.321875,0.032119782,0.37196,6.102629
1744,baseline->rtl,5.656655,14.30053,7.62258,27.632768,0.225,0.04975175,56292,True,5.664315,14.410626,6.645468,26.758961,0.546875,0.101224663,11760,True,0.321875,0.051472913,0.368909,6.112909
1745,rtl->baseline,5.580941,14.274058,7.632501,27.534433,0.225,0.0469007,56038,True,5.57296,14.358184,6.905881,26.882708,0.546875,0.106114865,11724,True,0.321875,0.059214165,0.36987,6.372183
1746,baseline->rtl,5.585311,14.356613,7.521135,27.517161,0.253125,0.05757278,57817,True,5.597681,14.320271,6.633227,26.590892,0.484375,0.081820946,12061,True,0.23125,0.024248166,0.363549,6.106799
1747,rtl->baseline,5.616033,14.284489,7.601209,27.546294,0.253125,0.053404112,57868,True,5.620432,14.342553,6.628877,26.638225,0.484375,0.090853378,12080,True,0.23125,0.037449266,0.36639,6.102258
1748,baseline->rtl,5.617913,14.558454,7.461782,27.690691,0.253125,0.051736645,57930,True,5.696457,14.381834,6.899162,27.016265,0.484375,0.094466351,12067,True,0.23125,0.042729706,0.36583,6.369743
1749,rtl->baseline,5.681516,14.49628,16.805615,37.029414,0.334375,0.085194658,57856,True,5.647414,15.511855,6.632317,27.836749,0.3203125,0.027005291,12120,True,0.0140625,0.058189367,0.35728,6.106499
1750,baseline->rtl,5.884617,15.196038,10.365488,31.492136,0.334375,0.074202863,57692,True,5.604462,14.341112,6.646718,26.628354,0.3046875,0.042677116,12096,True,0.0296875,0.031525747,0.37724,6.104699
1751,rtl->baseline,5.600671,14.467176,17.301898,37.414557,0.334375,0.069806145,57901,True,5.619952,14.430957,6.924613,27.024206,0.3046875,0.053633346,12128,True,0.0296875,0.016172799,0.36548,6.372283
1752,baseline->rtl,5.559708,14.525309,7.65295,27.79314,0.409375,0.099547458,57924,True,5.59673,17.394402,6.973944,30.003768,0.1875,0.008797089,12032,True,0.221875,0.090750369,0.442063,6.359491
1753,rtl->baseline,5.929118,14.322928,8.285054,28.584752,0.409375,0.088943983,57849,True,5.682935,14.608543,6.861558,27.196588,0.1875,0.026018835,12039,True,0.221875,0.062925148,0.341199,6.365021
1754,baseline->rtl,5.640372,14.478026,7.533444,27.706145,0.409375,0.084702593,57916,True,5.59482,14.473966,6.89905,27.006047,0.1875,0.032907534,12038,True,0.221875,0.051795059,0.363379,6.373252
1755,rtl->baseline,5.614971,14.463485,7.889973,28.013802,0.44375,0.097443537,58265,True,5.59501,14.313908,6.643736,26.599326,0.1171875,0.006131764,12115,True,0.3265625,0.091311773,0.37245,6.105737
1756,baseline->rtl,5.644082,14.395622,7.553865,27.647242,0.44375,0.092227415,58240,True,5.679024,14.36613,6.631055,26.715942,0.1171875,0.016515205,12089,True,0.3265625,0.07571221,0.364089,6.103237
1757,rtl->baseline,5.584239,14.459025,7.563085,27.652392,0.44375,0.090140966,58286,True,5.566279,14.400192,6.633526,26.647548,0.125,0.023949832,12110,True,0.31875,0.066191134,0.36847,6.101817
1758,baseline->rtl,5.620661,14.331448,7.587987,27.592959,0.45,0.091931386,58509,True,5.605731,14.302687,6.662427,26.607146,0.09375,0.011454933,12175,True,0.35625,0.080476453,0.374161,6.124189
1759,rtl->baseline,5.60787,16.61076,9.032925,31.296277,0.45,0.090772555,58479,True,5.635132,14.310427,6.638256,26.630667,0.09375,0.015831973,12172,True,0.35625,0.074940582,0.363719,6.110718
1760,baseline->rtl,5.774409,14.36413,7.549065,27.741197,0.45,0.090309022,58554,True,5.642892,14.565351,6.634265,26.883181,0.09375,0.017582789,12184,True,0.35625,0.072726233,0.36667,6.104967
1761,rtl->baseline,5.663724,14.321678,7.518943,27.549787,0.48125,0.103248609,58124,True,5.652503,14.421403,6.921861,27.042649,0.0390625,-0.004685634,12083,True,0.4421875,0.107934243,0.392501,6.367651
1762,baseline->rtl,5.620202,14.333278,11.415182,31.421714,0.478125,0.097736943,58119,True,5.59372,14.378411,6.629745,26.639848,0.0390625,0.002813246,12076,True,0.4390625,0.094923697,0.366839,6.100997
1763,rtl->baseline,5.60831,14.308027,7.613528,27.575759,0.478125,0.096469777,58100,True,5.60612,14.539869,6.633016,26.826128,0.0390625,0.005812799,12074,True,0.4390625,0.090656978,0.36781,6.102058
1764,baseline->rtl,5.58403,14.418143,7.734594,27.78973,0.496875,0.103837911,57326,True,5.605771,14.319358,6.646106,26.609326,0.21875,0.082481369,11932,True,0.278125,0.021356542,0.36908,6.112078
1765,rtl->baseline,5.543507,14.310037,7.680511,27.578988,0.503125,0.103785164,57297,True,5.5894,14.426133,6.657497,26.719972,0.0,-0.032632452,11898,True,0.503125,0.136417616,0.393351,6.101727
1766,baseline->rtl,5.571819,14.525359,7.66644,27.816001,0.496875,0.099264066,57157,True,5.568289,14.595402,6.661347,26.86342,0.0078125,-0.013052981,11856,True,0.4890625,0.112317047,0.38202,6.112588
1767,rtl->baseline,5.559936,14.355096,13.021455,32.98136,0.51875,0.108518126,57200,True,5.638322,14.315127,6.642765,26.644067,-0.03125,-0.018346192,11799,True,0.55,0.126864318,0.37467,6.104786
1768,baseline->rtl,5.566397,14.410729,7.635187,27.664886,0.51875,0.105657251,57194,True,5.62399,14.407848,6.629114,26.698434,-0.03125,-0.011088477,11789,True,0.55,0.116745728,0.363449,6.102176
1769,rtl->baseline,5.584118,14.361036,7.69345,27.683217,0.51875,0.1045129,57110,True,5.598219,14.361676,6.636314,26.643631,-0.0234375,-0.004904141,11764,True,0.5421875,0.109417041,0.367169,6.101126
1770,baseline->rtl,5.648141,14.398069,7.666949,27.765311,0.55625,0.11980516,57134,True,5.63574,14.354836,6.635774,26.664562,-0.09375,-0.034305406,11810,True,0.65,0.154110566,0.363729,6.110606
1771,rtl->baseline,7.546833,14.342145,7.541083,29.478073,0.55625,0.114672064,57091,True,9.314317,14.502204,6.92694,30.852906,-0.09375,-0.024972163,11828,True,0.65,0.139644227,0.391761,6.367419
1772,baseline->rtl,5.607579,14.342465,7.593425,27.595183,0.55625,0.112618826,57066,True,5.61378,14.348455,6.657345,26.659043,-0.09375,-0.021238865,11855,True,0.65,0.133857691,0.366789,6.127917
1773,rtl->baseline,5.573017,14.291572,7.4894,27.398101,0.58125,0.12229753,57103,True,5.644751,14.406379,6.93902,27.037272,-0.125,-0.032870546,11873,True,0.70625,0.155168076,0.401262,6.37355
1774,baseline->rtl,5.571377,14.42858,7.570584,27.622754,0.58125,0.118669012,57178,True,5.566947,14.369907,6.639584,26.61437,-0.125,-0.028148218,11870,True,0.70625,0.14681723,0.3682,6.107176
1775,rtl->baseline,5.573777,14.320464,7.50125,27.441304,0.58125,0.117217605,57136,True,5.590428,14.542476,6.632824,26.81252,-0.125,-0.026259287,11868,True,0.70625,0.143476892,0.368509,6.101816
1776,baseline->rtl,5.606809,14.312524,7.599145,27.571642,0.63125,0.137637042,56658,True,5.61853,14.343116,6.643224,26.644021,-0.2109375,-0.061597465,11636,True,0.8421875,0.199234507,0.36743,6.110216
1777,rtl->baseline,5.588138,14.263721,7.654839,27.5512,0.63125,0.130804817,56736,True,5.62506,14.306064,6.635714,26.61282,-0.2109375,-0.049951486,11643,True,0.8421875,0.180756303,0.36731,6.105095
1778,baseline->rtl,5.62966,14.340595,7.530232,27.553601,0.63125,0.128071927,56614,True,5.610089,14.297393,6.643965,26.592309,-0.2109375,-0.045293094,11631,True,0.8421875,0.173365021,0.367979,6.111666
1779,rtl->baseline,5.560917,14.306893,8.504394,28.417577,0.6625,0.140103771,55474,True,5.550096,14.358616,6.645955,26.601109,-0.296875,-0.079523488,11424,True,0.959375,0.219627259,0.36961,6.110696
1780,baseline->rtl,5.570727,14.398099,7.459388,27.482006,0.6625,0.135541508,55451,True,5.650672,14.348835,6.680097,26.718336,-0.296875,-0.067434395,11424,True,0.959375,0.202975903,0.412712,6.103115
1781,rtl->baseline,5.581437,14.355776,7.407735,27.390522,0.6625,0.133716603,55495,True,5.6251,14.358006,6.667366,26.695594,-0.296875,-0.062598758,11429,True,0.959375,0.196315361,0.37423,6.108045
1782,baseline->rtl,5.645071,14.322294,7.600886,27.622513,0.665625,0.134299141,55412,True,5.650811,14.363147,6.643795,26.696204,-0.3359375,-0.077070753,11438,True,1.0015625,0.211369894,0.37163,6.108896
1783,rtl->baseline,8.030966,15.025008,16.073804,39.17572,0.66875,0.134907157,55411,True,5.605909,14.349945,6.636753,26.64037,-0.3359375,-0.071140801,11422,True,1.0046875,0.206047958,0.366049,6.108965
1784,baseline->rtl,5.604857,14.457948,7.671948,27.788916,0.675,0.136837863,55397,True,5.588436,14.559523,6.898147,27.083378,-0.3359375,-0.068768821,11420,True,1.0109375,0.205606684,0.367529,6.368348
1785,rtl->baseline,5.662791,14.429386,7.676848,27.815738,0.675,0.135735145,55812,True,5.906294,14.366873,6.630172,26.950891,-0.3359375,-0.067820028,11493,True,1.0109375,0.203555173,0.36728,6.098804
1786,baseline->rtl,5.630659,14.442347,7.581632,27.708962,0.675,0.135294058,55826,True,5.595187,14.368063,6.650574,26.652206,-0.3359375,-0.067440511,11492,True,1.0109375,0.202734569,0.366639,6.118235
1787,rtl->baseline,5.613259,14.389305,7.583542,27.631308,0.678125,0.136430123,55841,True,5.636019,14.395085,6.631082,26.710629,-0.3359375,-0.067288705,11494,True,1.0140625,0.203718828,0.364069,6.103504
1788,baseline->rtl,5.610678,14.948844,10.484087,31.094281,0.69375,0.142509549,55461,True,5.630439,14.31097,6.632362,26.612633,-0.4296875,-0.106602982,11387,True,1.1234375,0.249112531,0.36649,6.102795
1789,rtl->baseline,5.607978,14.30891,7.897259,27.85897,0.69375,0.14025382,55454,True,6.02441,14.356822,6.902917,27.332022,-0.4296875,-0.094203693,11393,True,1.1234375,0.234457513,0.367939,6.370458
1790,baseline->rtl,5.591006,14.30912,7.845566,27.801217,0.69375,0.139351528,55437,True,5.598958,14.416186,6.636662,26.689698,-0.4140625,-0.082681477,11376,True,1.1078125,0.222033005,0.36965,6.103024
1791,rtl->baseline,5.617638,15.023338,17.528101,38.21467,0.69375,0.138990611,54621,True,5.611918,14.361043,6.824072,26.845255,-0.4453125,-0.095885091,11231,True,1.1390625,0.234875702,0.37678,6.272583
1792,baseline->rtl,5.613868,14.378984,9.97018,30.018134,0.69375,0.138846244,54801,True,5.591097,14.376714,6.895336,26.902509,-0.4296875,-0.085229036,11245,True,1.1234375,0.22407528,0.36348,6.365438
1793,rtl->baseline,5.594597,14.29859,7.988684,27.929894,0.69375,0.138788498,54640,True,5.604388,14.391224,6.633793,26.675607,-0.4453125,-0.092216615,11242,True,1.1390625,0.231005113,0.367439,6.101624
1794,baseline->rtl,5.638069,15.224819,11.701281,32.619623,0.69375,0.138765399,54166,True,5.692993,16.102095,6.923117,28.757868,-0.4140625,-0.077199146,11102,True,1.1078125,0.215964545,0.387741,6.367058
1795,rtl->baseline,5.64945,14.540912,11.747364,31.985078,0.69375,0.13875616,54218,True,5.598807,14.976755,6.621802,27.245837,-0.4140625,-0.080567158,11119,True,1.1078125,0.219323318,0.359429,6.099344
1796,baseline->rtl,5.565355,14.410226,7.442985,27.471999,0.69375,0.138752464,54166,True,5.670471,14.358052,6.943179,27.008274,-0.4140625,-0.081914363,11103,True,1.1078125,0.220666827,0.363929,6.372239
1797,rtl->baseline,5.588226,14.269148,7.517289,27.420327,0.69375,0.138750986,54741,True,5.766297,15.170975,6.604941,27.588775,-0.3828125,-0.069328245,11223,True,1.0765625,0.208079231,0.344328,6.101834
1798,baseline->rtl,5.629329,14.378974,7.503229,27.564794,0.69375,0.138750394,54618,True,5.573216,14.426076,6.634531,26.672755,-0.390625,-0.076950048,11199,True,1.084375,0.215700442,0.368839,6.101283
1799,rtl->baseline,5.633668,14.280695,7.544669,27.505294,0.69375,0.138750158,54353,True,5.616167,14.486016,6.63211,26.781866,-0.390625,-0.077655019,11179,True,1.084375,0.216405177,0.36889,6.100243
1800,baseline->rtl,5.606877,14.38641,7.587331,27.633691,0.7,0.141375063,54987,True,5.596356,14.416142,6.653992,26.706142,-0.3828125,-0.074655758,11261,True,1.0828125,0.216030821,0.373999,6.112873
1801,rtl->baseline,5.663729,14.286235,8.201274,28.19693,0.7,0.140550025,54959,True,5.6681,14.396571,6.894874,27.006377,-0.3828125,-0.075799803,11258,True,1.0828125,0.216349828,0.363799,6.369147
1802,baseline->rtl,5.639848,14.74619,7.775881,28.219812,0.7,0.14022001,55031,True,5.602556,14.276625,6.649271,26.567815,-0.125,0.032023829,11329,True,0.825,0.108196181,0.36732,6.119113
1803,rtl->baseline,5.644378,14.341058,7.827564,27.857853,0.696875,0.138775504,55156,True,9.46062,14.408672,6.63584,30.550446,-0.4453125,-0.136721718,11292,True,1.1421875,0.275497222,0.36772,6.100062
1804,baseline->rtl,5.649529,14.395441,7.595831,27.693695,0.696875,0.139135202,55179,True,5.592796,14.394541,6.640542,26.66608,-0.4453125,-0.108126187,11308,True,1.1421875,0.247261389,0.3759,6.104413
1805,rtl->baseline,5.593836,14.280235,7.55094,27.469422,0.696875,0.139279081,55165,True,5.633918,14.353259,6.62769,26.661809,-0.4453125,-0.096687975,11296,True,1.1421875,0.235967056,0.36693,6.099553
1806,baseline->rtl,5.564954,14.38253,7.543839,27.543606,0.696875,0.139336632,55069,True,5.565614,14.348318,6.904205,26.85519,-0.4453125,-0.09211269,11301,True,1.1421875,0.231449322,0.367979,6.372757
1807,rtl->baseline,5.572254,14.402251,7.55214,27.571837,0.696875,0.139359653,55156,True,5.586746,14.337498,6.641721,26.613687,-0.4453125,-0.090282576,11323,True,1.1421875,0.229642229,0.37356,6.101863
1808,baseline->rtl,5.585945,14.382361,7.510237,27.531085,0.696875,0.139368861,55120,True,5.583805,14.407111,6.901765,26.930353,-0.4453125,-0.08955053,11312,True,1.1421875,0.228919391,0.365169,6.372737
1809,rtl->baseline,5.608406,14.255444,7.617832,27.527705,0.69375,0.138060044,56025,True,5.635148,14.365039,6.897815,26.943214,-0.4296875,-0.082695212,11480,True,1.1234375,0.220755256,0.365089,6.369287
1810,baseline->rtl,5.573994,14.36939,7.460104,27.455222,0.69375,0.138474018,56001,True,5.716642,14.388371,6.657172,26.800877,-0.4296875,-0.084640585,11482,True,1.1234375,0.223114603,0.394411,6.100522
1811,rtl->baseline,5.568094,14.293206,7.593511,27.497734,0.69375,0.138639607,56017,True,5.591095,14.324828,6.630321,26.591196,-0.4296875,-0.085418734,11483,True,1.1234375,0.224058341,0.364849,6.102213
1812,baseline->rtl,5.956175,14.360189,9.907044,30.277011,0.690625,0.137393343,57252,True,5.596615,14.436784,6.897335,26.968806,-0.390625,-0.069323744,11771,True,1.08125,0.206717087,0.363019,6.368307
1813,rtl->baseline,5.650299,14.299666,7.677616,27.672673,0.690625,0.137832337,57226,True,5.937544,14.395551,6.909366,27.291273,-0.390625,-0.074604497,11738,True,1.08125,0.212436834,0.37367,6.372517
1814,baseline->rtl,5.587795,14.386461,7.56618,27.593199,0.690625,0.138007935,57228,True,5.626398,14.368488,6.913844,26.947632,-0.4140625,-0.086560549,11739,True,1.1046875,0.224568484,0.38267,6.367335
1815,rtl->baseline,5.597775,14.473242,8.199522,28.31567,0.68125,0.134140674,58156,True,5.620385,14.335445,6.66023,26.661744,-0.390625,-0.07446797,11968,True,1.071875,0.208608644,0.362579,6.131993
1816,baseline->rtl,5.643777,14.841681,8.743651,29.279361,0.68125,0.13540627,58148,True,5.563662,14.320834,6.630489,26.554048,-0.390625,-0.076662188,11966,True,1.071875,0.212068458,0.361549,6.105551
1817,rtl->baseline,5.557082,14.324584,7.677644,27.606073,0.68125,0.135912508,57970,True,5.740582,14.408749,6.897073,27.094226,-0.390625,-0.077539875,11945,True,1.071875,0.213452383,0.362689,6.372885
1818,baseline->rtl,5.567213,14.346826,7.635112,27.600513,0.68125,0.136115003,58208,True,5.575494,14.378417,6.905483,26.898336,-0.3828125,-0.0746097,11948,True,1.0640625,0.210724703,0.367609,6.370565
1819,rtl->baseline,5.597575,14.368376,7.871944,27.886378,0.68125,0.136196001,58174,True,5.597894,14.559567,6.901493,27.107047,-0.3828125,-0.07578138,11940,True,1.0640625,0.211977381,0.365779,6.370835
1820,baseline->rtl,5.572673,14.373806,7.572049,27.572301,0.68125,0.136228401,58220,True,5.602555,14.332095,6.639909,26.61395,-0.3828125,-0.076250052,11983,True,1.0640625,0.212478453,0.36989,6.104042
1821,rtl->baseline,5.599445,14.457291,7.60061,27.703738,0.678125,0.13492886,58716,True,5.631067,14.388897,6.934685,27.002481,-0.3671875,-0.069875021,12054,True,1.0453125,0.204803881,0.403111,6.371275
1822,baseline->rtl,5.70065,14.395728,7.649302,27.798983,0.678125,0.135346544,58693,True,5.607035,14.415349,6.670741,26.730197,-0.3671875,-0.072012508,12070,True,1.0453125,0.207359052,0.365979,6.140773
1823,rtl->baseline,5.605185,14.336304,7.551767,27.537429,0.678125,0.135513618,58663,True,5.599445,14.4451,6.630199,26.723336,-0.3671875,-0.072867503,12047,True,1.0453125,0.208381121,0.368969,6.100341
1824,baseline->rtl,5.584303,14.354866,7.493924,27.486327,0.675,0.134267947,59554,True,5.578264,14.393147,6.64598,26.653803,-0.3515625,-0.066647001,12214,True,1.0265625,0.200914948,0.37078,6.112171
1825,rtl->baseline,5.604455,14.283741,7.544007,27.476536,0.675,0.134707179,59565,True,5.614185,14.318764,6.66122,26.641382,-0.3671875,-0.075408801,12213,True,1.0421875,0.21011598,0.366359,6.128323
1826,baseline->rtl,5.573373,14.406459,7.450892,27.483016,0.675,0.134882872,59545,True,5.681509,14.337395,6.930095,26.987901,-0.3515625,-0.06766352,12211,True,1.0265625,0.202546392,0.394931,6.372745
1827,rtl->baseline,5.583544,14.297913,7.548527,27.477246,0.675,0.134953149,59497,True,5.586824,14.344295,6.635629,26.613671,-0.3828125,-0.082377908,12196,True,1.0578125,0.217331057,0.36889,6.103181
1828,baseline->rtl,5.623616,14.299853,7.518945,27.493347,0.678125,0.136293759,59453,True,5.68543,14.302933,6.635749,26.663403,-0.3828125,-0.078888663,12182,True,1.0609375,0.215182422,0.369419,6.103291
1829,rtl->baseline,5.622156,14.293022,7.563589,27.525859,0.675,0.134580004,59450,True,5.605885,14.910525,6.618078,27.17945,-0.3828125,-0.077492965,12186,True,1.0578125,0.212072969,0.355309,6.099001
1830,baseline->rtl,5.584454,14.422829,7.561948,27.623274,0.665625,0.130894502,60121,True,5.669479,14.306163,6.636089,26.650373,-0.3359375,-0.057247186,12314,True,1.0015625,0.188141688,0.368159,6.103081
1831,rtl->baseline,5.603494,14.366263,7.504463,27.517212,0.665625,0.132232801,60043,True,5.599863,14.548732,6.639697,26.834246,-0.3203125,-0.056648874,12309,True,0.9859375,0.188881675,0.37205,6.10215
1832,baseline->rtl,5.628725,14.398824,7.502453,27.583646,0.665625,0.13276812,60053,True,5.625285,14.88908,6.622427,27.172703,-0.3203125,-0.06109705,12313,True,0.9859375,0.19386517,0.344868,6.117091
1833,rtl->baseline,5.554441,14.32966,7.646421,27.576284,0.6625,0.131669748,60075,True,5.578463,16.671553,6.588045,28.881483,-0.3203125,-0.06287632,12297,True,0.9828125,0.194546068,0.331138,6.10154
1834,baseline->rtl,5.617064,14.473459,7.44829,27.591525,0.6625,0.132167899,60042,True,5.634645,14.412535,6.659859,26.744261,-0.3203125,-0.063588028,12289,True,0.9828125,0.195755927,0.392951,6.099959
1835,rtl->baseline,5.678387,14.284158,7.519874,27.527452,0.6625,0.13236716,60085,True,5.669447,14.452327,6.886331,27.080549,-0.3203125,-0.063872711,12304,True,0.9828125,0.196239871,0.368389,6.354593
1836,baseline->rtl,5.648566,14.392304,7.560666,27.653359,0.65,0.127196864,60828,True,5.610544,14.587954,6.642438,26.878408,-0.28125,-0.047580334,12381,True,0.93125,0.174777198,0.371579,6.1068
1837,rtl->baseline,5.609054,14.289978,7.620739,27.566504,0.65,0.128878746,60724,True,5.617845,14.409304,6.638598,26.712639,-0.28125,-0.052782134,12363,True,0.93125,0.18166088,0.370829,6.103
1838,baseline->rtl,5.576272,14.441087,7.44331,27.513121,0.65,0.129551498,60676,True,5.655096,14.422256,6.923883,27.040376,-0.28125,-0.054862854,12345,True,0.93125,0.184414352,0.406791,6.354033
1839,rtl->baseline,5.637126,14.578294,8.851804,29.111575,0.603125,0.110133099,58879,True,5.644376,14.391364,6.634918,26.7205,-0.203125,-0.022882641,11982,True,0.80625,0.13301574,0.363879,6.10692
1840,baseline->rtl,5.570892,14.411995,7.742225,27.777515,0.603125,0.11642824,58930,True,5.575722,14.453918,6.913522,26.983084,-0.203125,-0.033528057,11965,True,0.80625,0.149956297,0.37616,6.370763
1841,rtl->baseline,5.599824,14.318151,7.708324,27.67075,0.603125,0.118946296,58821,True,5.604684,14.387124,6.638708,26.72722,-0.203125,-0.037786223,11967,True,0.80625,0.156732519,0.3707,6.10402
1842,baseline->rtl,5.638385,14.422336,7.617749,27.730623,0.584375,0.112078518,59422,True,5.615614,14.425465,6.937184,27.017955,-0.1640625,-0.023083239,12116,True,0.7484375,0.135161757,0.369979,6.370473
1843,rtl->baseline,5.591443,14.294878,7.757407,27.68865,0.584375,0.114956407,59357,True,5.575622,14.450647,6.630687,26.703999,-0.171875,-0.032202046,12091,True,0.75625,0.147158453,0.36771,6.10138
1844,baseline->rtl,5.631775,14.348822,7.63473,27.66815,0.584375,0.116107563,59355,True,5.644436,14.282129,6.631847,26.596663,-0.1640625,-0.030224568,12117,True,0.7484375,0.146332131,0.363589,6.10426
1845,rtl->baseline,5.640145,14.793285,7.549715,28.027608,0.56875,0.110005525,58946,True,5.596623,14.353682,6.627317,26.624764,-0.1484375,-0.025214827,11953,True,0.7171875,0.135220352,0.362168,6.10322
1846,baseline->rtl,5.672917,14.322941,7.542005,27.590145,0.56875,0.11225221,58886,True,5.647275,14.474349,6.641037,26.800334,-0.1484375,-0.027898431,11954,True,0.7171875,0.140150641,0.365119,6.11022
1847,rtl->baseline,5.626453,14.338438,7.452208,27.462582,0.56875,0.113150884,59002,True,5.599502,14.320377,6.638486,26.606947,-0.1484375,-0.028971872,11961,True,0.7171875,0.142122756,0.36759,6.106449
1848,baseline->rtl,5.660305,14.279345,7.522412,27.516565,0.496875,0.083322854,59406,True,5.612783,14.37829,6.674328,26.703563,-0.03125,0.019817501,12055,True,0.528125,0.063505353,0.366969,6.14239
1849,rtl->baseline,5.590131,14.321397,7.571315,27.529275,0.496875,0.092954141,59467,True,5.594531,14.419852,6.664618,26.726404,-0.03125,0.004177,12040,True,0.528125,0.088777141,0.395201,6.103509
1850,baseline->rtl,5.588011,14.330218,7.542073,27.513075,0.496875,0.096806657,59437,True,5.624683,15.238345,6.601444,27.498124,-0.03125,-0.0020792,12055,True,0.528125,0.098885857,0.346278,6.099618
1851,rtl->baseline,5.587102,14.406842,7.610987,27.650052,0.478125,0.090472663,59102,True,5.633494,14.388831,6.90438,26.972717,0.015625,0.00854332,12016,True,0.4625,0.081929343,0.371439,6.370132
1852,baseline->rtl,5.639774,14.518547,7.494561,27.705845,0.478125,0.093564065,59124,True,5.646205,14.399251,6.887189,26.970637,0.015625,0.003417328,12001,True,0.4625,0.090146737,0.364089,6.359912
1853,rtl->baseline,5.604402,14.287255,7.528462,27.465863,0.478125,0.094800626,59121,True,5.603062,14.324187,6.633656,26.608478,0.015625,0.001366931,11980,True,0.4625,0.093433695,0.365519,6.105779
1854,baseline->rtl,5.646474,14.290795,7.539534,27.529496,0.45625,0.08610775,59164,True,5.55905,14.450774,6.645286,26.694313,0.0625,0.026796772,11963,True,0.39375,0.059310978,0.3734,6.109999
1855,rtl->baseline,5.576021,14.465184,7.719873,27.805851,0.45625,0.0891931,59178,True,5.630254,14.356109,6.90391,26.938305,0.0625,0.018218709,11988,True,0.39375,0.070974391,0.36967,6.371903
